team,round,result_match,championship_score,home_team,goals_conceded,goals_scored,ag_scored,ag_conceded,wcg,clube_nome
275.0,27,3,44,1,30,42,1.5555555555555556,1.1111111111111112,8,Palmeiras
315.0,27,0,31,1,29,19,0.7037037037037037,1.0740740740740742,10,Chapecoense
266.0,27,0,34,0,36,27,1.0,1.3333333333333333,8,Fluminense
276.0,27,0,42,0,26,28,1.037037037037037,0.9629629629629629,12,São Paulo
283.0,27,3,33,0,28,25,0.9259259259259259,1.037037037037037,6,Cruzeiro
293.0,27,0,38,0,30,25,0.9259259259259259,1.1111111111111112,10,Atlético-PR
292.0,27,0,37,0,29,35,1.2962962962962963,1.0740740740740742,8,Sport
267.0,27,3,23,1,43,16,0.5925925925925926,1.5925925925925926,7,Vasco
284.0,27,0,48,0,25,35,1.2962962962962963,0.9259259259259259,9,Grêmio
314.0,27,3,32,1,42,25,0.9259259259259259,1.5555555555555556,4,Avaí
294.0,27,3,33,1,25,19,0.7037037037037037,0.9259259259259259,12,Coritiba
290.0,27,3,31,1,25,26,0.9629629629629629,0.9259259259259259,12,Goiás
264.0,27,3,57,1,21,39,1.4444444444444444,0.7777777777777778,14,Corinthians
262.0,27,0,41,0,37,33,1.2222222222222223,1.3703703703703705,8,Flamengo
277.0,27,0,40,0,31,38,1.4074074074074074,1.1481481481481481,10,Santos
282.0,27,3,52,1,25,34,1.2592592592592593,0.9259259259259259,8,Atlético-MG
215.0,27,0,23,0,32,16,0.5925925925925926,1.1851851851851851,9,Joinville
303.0,27,3,37,1,30,23,0.8518518518518519,1.1111111111111112,9,Ponte Preta
285.0,27,1,41,1,28,24,0.8888888888888888,1.037037037037037,14,Internacional
316.0,27,1,28,0,39,23,0.8518518518518519,1.4444444444444444,3,Figueirense
275.0,28,1,45,0,31,43,1.5357142857142858,1.1071428571428572,8,Palmeiras
315.0,28,0,31,0,32,19,0.6785714285714286,1.1428571428571428,10,Chapecoense
266.0,28,3,37,1,36,29,1.0357142857142858,1.2857142857142858,9,Fluminense
276.0,28,1,43,1,27,29,1.0357142857142858,0.9642857142857143,12,São Paulo
283.0,28,3,36,1,28,27,0.9642857142857143,1.0,7,Cruzeiro
293.0,28,0,38,1,32,26,0.9285714285714286,1.1428571428571428,10,Atlético-PR
292.0,28,3,40,1,29,37,1.3214285714285714,1.0357142857142858,9,Sport
267.0,28,3,26,0,44,18,0.6428571428571429,1.5714285714285714,7,Vasco
284.0,28,3,51,1,26,38,1.3571428571428572,0.9285714285714286,9,Grêmio
314.0,28,0,32,0,45,26,0.9285714285714286,1.6071428571428572,4,Avaí
294.0,28,0,33,0,27,19,0.6785714285714286,0.9642857142857143,12,Coritiba
290.0,28,0,31,0,27,26,0.9285714285714286,0.9642857142857143,12,Goiás
264.0,28,3,60,0,22,42,1.5,0.7857142857142857,14,Corinthians
262.0,28,0,41,1,39,34,1.2142857142857142,1.3928571428571428,8,Flamengo
277.0,28,3,43,1,32,41,1.4642857142857142,1.1428571428571428,10,Santos
282.0,28,1,53,0,26,36,1.2857142857142858,0.9285714285714286,8,Atlético-MG
215.0,28,1,24,1,33,18,0.6428571428571429,1.1785714285714286,9,Joinville
303.0,28,3,40,0,31,25,0.8928571428571429,1.1071428571428572,9,Ponte Preta
285.0,28,0,41,0,31,25,0.8928571428571429,1.1071428571428572,14,Internacional
316.0,28,0,28,1,42,24,0.8571428571428571,1.5,3,Figueirense
275.0,29,0,45,0,36,44,1.5172413793103448,1.2413793103448276,8,Palmeiras
315.0,29,3,34,1,33,24,0.8275862068965517,1.1379310344827587,10,Chapecoense
266.0,29,0,37,0,39,30,1.0344827586206897,1.3448275862068966,9,Fluminense
276.0,29,3,46,1,27,30,1.0344827586206897,0.9310344827586207,13,São Paulo
283.0,29,1,37,1,28,27,0.9310344827586207,0.9655172413793104,8,Cruzeiro
293.0,29,0,38,0,33,26,0.896551724137931,1.1379310344827587,10,Atlético-PR
292.0,29,0,40,0,31,38,1.3103448275862069,1.0689655172413792,9,Sport
267.0,29,1,27,0,45,19,0.6551724137931034,1.5517241379310345,7,Vasco
284.0,29,1,52,0,26,38,1.3103448275862069,0.896551724137931,10,Grêmio
314.0,29,1,33,1,46,27,0.9310344827586207,1.5862068965517242,4,Avaí
294.0,29,0,33,1,30,19,0.6551724137931034,1.0344827586206897,12,Coritiba
290.0,29,0,31,1,30,27,0.9310344827586207,1.0344827586206897,12,Goiás
264.0,29,1,61,0,24,44,1.5172413793103448,0.8275862068965517,14,Corinthians
262.0,29,3,44,1,39,36,1.2413793103448276,1.3448275862068966,9,Flamengo
277.0,29,3,46,1,33,44,1.5172413793103448,1.1379310344827587,10,Santos
282.0,29,3,56,0,26,38,1.3103448275862069,0.896551724137931,9,Atlético-MG
215.0,29,0,24,0,35,18,0.6206896551724138,1.206896551724138,9,Joinville
303.0,29,1,41,1,33,27,0.9310344827586207,1.1379310344827587,9,Ponte Preta
285.0,29,3,44,1,32,27,0.9310344827586207,1.103448275862069,14,Internacional
316.0,29,3,31,0,44,27,0.9310344827586207,1.5172413793103448,3,Figueirense
275.0,30,0,45,1,37,44,1.4666666666666666,1.2333333333333334,8,Palmeiras
315.0,30,1,35,0,34,25,0.8333333333333334,1.1333333333333333,10,Chapecoense
266.0,30,3,40,1,39,32,1.0666666666666667,1.3,10,Fluminense
276.0,30,0,46,0,29,30,1.0,0.9666666666666667,13,São Paulo
283.0,30,1,38,0,30,29,0.9666666666666667,1.0,8,Cruzeiro
293.0,30,1,39,1,35,28,0.9333333333333333,1.1666666666666667,10,Atlético-PR
292.0,30,3,43,1,31,41,1.3666666666666667,1.0333333333333334,10,Sport
267.0,30,1,28,1,46,20,0.6666666666666666,1.5333333333333334,7,Vasco
284.0,30,3,55,1,26,39,1.3,0.8666666666666667,11,Grêmio
314.0,30,0,33,0,49,27,0.9,1.6333333333333333,4,Avaí
294.0,30,0,33,0,33,20,0.6666666666666666,1.1,12,Coritiba
290.0,30,0,31,0,33,27,0.9,1.1,12,Goiás
264.0,30,3,64,1,24,47,1.5666666666666667,0.8,15,Corinthians
262.0,30,0,44,0,42,36,1.2,1.4,9,Flamengo
277.0,30,0,46,0,34,44,1.4666666666666666,1.1333333333333333,10,Santos
282.0,30,3,59,1,27,40,1.3333333333333333,0.9,9,Atlético-MG
215.0,30,3,27,1,36,21,0.7,1.2,9,Joinville
303.0,30,3,44,0,33,28,0.9333333333333333,1.1,10,Ponte Preta
285.0,30,0,44,0,34,28,0.9333333333333333,1.1333333333333333,14,Internacional
316.0,30,3,34,1,44,30,1.0,1.4666666666666666,4,Figueirense
275.0,31,3,48,0,38,47,1.5161290322580645,1.2258064516129032,8,Palmeiras
315.0,31,3,38,0,36,28,0.9032258064516129,1.1612903225806452,10,Chapecoense
266.0,31,0,40,0,41,32,1.032258064516129,1.3225806451612903,10,Fluminense
276.0,31,1,47,1,31,32,1.032258064516129,1.0,13,São Paulo
283.0,31,3,41,1,30,31,1.0,0.967741935483871,9,Cruzeiro
293.0,31,0,39,1,39,29,0.9354838709677419,1.2580645161290323,10,Atlético-PR
292.0,31,3,46,1,32,45,1.4516129032258065,1.032258064516129,10,Sport
267.0,31,1,29,0,48,22,0.7096774193548387,1.5483870967741935,7,Vasco
284.0,31,0,55,1,29,41,1.3225806451612903,0.9354838709677419,11,Grêmio
314.0,31,0,33,1,52,28,0.9032258064516129,1.6774193548387097,4,Avaí
294.0,31,0,33,0,36,20,0.6451612903225806,1.1612903225806452,12,Coritiba
290.0,31,0,31,0,36,28,0.9032258064516129,1.1612903225806452,12,Goiás
264.0,31,3,67,0,25,51,1.6451612903225807,0.8064516129032258,15,Corinthians
262.0,31,0,44,1,43,36,1.1612903225806452,1.3870967741935485,9,Flamengo
277.0,31,3,49,1,35,47,1.5161290322580645,1.1290322580645162,10,Santos
282.0,31,0,59,0,31,41,1.3225806451612903,1.0,9,Atlético-MG
215.0,31,3,30,1,36,22,0.7096774193548387,1.1612903225806452,10,Joinville
303.0,31,3,47,1,33,31,1.0,1.064516129032258,11,Ponte Preta
285.0,31,3,47,0,34,29,0.9354838709677419,1.096774193548387,15,Internacional
316.0,31,0,34,0,45,30,0.967741935483871,1.4516129032258065,4,Figueirense
275.0,32,0,48,1,40,47,1.46875,1.25,8,Palmeiras
315.0,32,1,39,1,36,28,0.875,1.125,11,Chapecoense
266.0,32,0,40,1,42,32,1.0,1.3125,10,Fluminense
276.0,32,3,50,0,32,34,1.0625,1.0,13,São Paulo
283.0,32,3,44,0,30,32,1.0,0.9375,10,Cruzeiro
293.0,32,3,42,0,39,30,0.9375,1.21875,11,Atlético-PR
292.0,32,3,49,0,32,47,1.46875,1.0,11,Sport
267.0,32,1,30,1,48,22,0.6875,1.5,8,Vasco
284.0,32,1,56,0,29,41,1.28125,0.90625,12,Grêmio
314.0,32,1,34,0,52,28,0.875,1.625,5,Avaí
294.0,32,0,33,1,38,21,0.65625,1.1875,12,Coritiba
290.0,32,0,31,1,37,28,0.875,1.15625,12,Goiás
264.0,32,3,70,1,25,52,1.625,0.78125,16,Corinthians
262.0,32,0,44,0,44,36,1.125,1.375,9,Flamengo
277.0,32,1,50,0,35,47,1.46875,1.09375,11,Santos
282.0,32,3,62,1,32,43,1.34375,1.0,9,Atlético-MG
215.0,32,0,30,0,37,22,0.6875,1.15625,10,Joinville
303.0,32,0,47,0,35,32,1.0,1.09375,11,Ponte Preta
285.0,32,3,50,1,34,30,0.9375,1.0625,16,Internacional
316.0,32,1,35,1,45,30,0.9375,1.40625,5,Figueirense
275.0,33,0,48,0,42,48,1.4545454545454546,1.2727272727272727,8,Palmeiras
315.0,33,1,40,1,36,28,0.8484848484848485,1.0909090909090908,12,Chapecoense
266.0,33,3,43,0,42,33,1.0,1.2727272727272727,11,Fluminense
276.0,33,3,53,1,32,37,1.121212121212121,0.9696969696969697,14,São Paulo
283.0,33,1,45,0,31,33,1.0,0.9393939393939394,10,Cruzeiro
293.0,33,1,43,0,39,30,0.9090909090909091,1.1818181818181819,12,Atlético-PR
292.0,33,0,49,0,35,47,1.4242424242424243,1.0606060606060606,11,Sport
267.0,33,0,30,1,49,22,0.6666666666666666,1.4848484848484849,8,Vasco
284.0,33,3,59,1,29,43,1.303030303030303,0.8787878787878788,13,Grêmio
314.0,33,1,35,1,53,29,0.8787878787878788,1.606060606060606,5,Avaí
294.0,33,1,34,1,39,22,0.6666666666666666,1.1818181818181819,12,Coritiba
290.0,33,3,34,1,38,30,0.9090909090909091,1.1515151515151516,12,Goiás
264.0,33,3,73,0,25,55,1.6666666666666667,0.7575757575757576,17,Corinthians
262.0,33,0,44,0,46,36,1.0909090909090908,1.393939393939394,9,Flamengo
277.0,33,3,53,1,36,49,1.4848484848484849,1.0909090909090908,11,Santos
282.0,33,0,62,1,35,43,1.303030303030303,1.0606060606060606,9,Atlético-MG
215.0,33,0,30,0,38,22,0.6666666666666666,1.1515151515151516,10,Joinville
303.0,33,3,50,1,35,32,0.9696969696969697,1.0606060606060606,12,Ponte Preta
285.0,33,0,50,0,36,31,0.9393939393939394,1.0909090909090908,16,Internacional
316.0,33,1,36,0,46,31,0.9393939393939394,1.393939393939394,5,Figueirense
275.0,34,0,48,1,44,48,1.411764705882353,1.2941176470588236,8,Palmeiras
315.0,34,3,43,0,38,31,0.9117647058823529,1.1176470588235294,12,Chapecoense
266.0,34,0,43,1,45,35,1.0294117647058822,1.3235294117647058,11,Fluminense
276.0,34,0,53,0,34,38,1.1176470588235294,1.0,14,São Paulo
283.0,34,3,48,1,32,35,1.0294117647058822,0.9411764705882353,10,Cruzeiro
293.0,34,3,46,1,40,32,0.9411764705882353,1.1764705882352942,12,Atlético-PR
292.0,34,3,52,1,35,48,1.411764705882353,1.0294117647058822,12,Sport
267.0,34,3,33,0,49,24,0.7058823529411765,1.4411764705882353,9,Vasco
284.0,34,0,59,0,30,43,1.2647058823529411,0.8823529411764706,13,Grêmio
314.0,34,0,35,0,55,30,0.8823529411764706,1.6176470588235294,5,Avaí
294.0,34,0,34,0,41,23,0.6764705882352942,1.2058823529411764,12,Coritiba
290.0,34,0,34,0,42,31,0.9117647058823529,1.2352941176470589,12,Goiás
264.0,34,3,76,1,26,57,1.6764705882352942,0.7647058823529411,17,Corinthians
262.0,34,3,47,1,47,40,1.1764705882352942,1.3823529411764706,9,Flamengo
277.0,34,1,54,0,36,49,1.4411764705882353,1.0588235294117647,12,Santos
282.0,34,3,65,0,35,44,1.2941176470588236,1.0294117647058822,10,Atlético-MG
215.0,34,1,31,1,38,22,0.6470588235294118,1.1176470588235294,11,Joinville
303.0,34,0,50,0,36,32,0.9411764705882353,1.0588235294117647,12,Ponte Preta
285.0,34,3,53,1,36,32,0.9411764705882353,1.0588235294117647,17,Internacional
316.0,34,0,36,1,47,31,0.9117647058823529,1.3823529411764706,5,Figueirense
275.0,35,1,49,0,47,51,1.457142857142857,1.3428571428571427,8,Palmeiras
315.0,35,3,46,1,38,32,0.9142857142857143,1.0857142857142856,13,Chapecoense
266.0,35,0,43,0,46,35,1.0,1.3142857142857143,11,Fluminense
276.0,35,3,56,1,36,42,1.2,1.0285714285714285,14,São Paulo
283.0,35,3,51,1,32,35,1.0,0.9142857142857143,10,Cruzeiro
293.0,35,1,47,1,43,35,1.0,1.2285714285714286,12,Atlético-PR
292.0,35,0,52,0,35,48,1.3714285714285714,1.0,12,Sport
267.0,35,1,34,1,50,25,0.7142857142857143,1.4285714285714286,9,Vasco
284.0,35,3,62,1,30,44,1.2571428571428571,0.8571428571428571,14,Grêmio
314.0,35,3,38,1,56,32,0.9142857142857143,1.6,5,Avaí
294.0,35,3,37,0,42,26,0.7428571428571429,1.2,12,Coritiba
290.0,35,0,34,1,45,32,0.9142857142857143,1.2857142857142858,12,Goiás
264.0,35,1,77,0,27,58,1.6571428571428573,0.7714285714285715,17,Corinthians
262.0,35,1,48,0,47,40,1.1428571428571428,1.3428571428571427,10,Flamengo
277.0,35,1,55,1,36,49,1.4,1.0285714285714285,13,Santos
282.0,35,0,65,0,39,46,1.3142857142857143,1.1142857142857143,10,Atlético-MG
215.0,35,0,31,0,40,23,0.6571428571428571,1.1428571428571428,11,Joinville
303.0,35,0,50,1,37,32,0.9142857142857143,1.0571428571428572,12,Ponte Preta
285.0,35,0,53,0,37,32,0.9142857142857143,1.0571428571428572,17,Internacional
316.0,35,3,39,0,47,32,0.9142857142857143,1.3428571428571427,6,Figueirense
275.0,36,1,50,1,48,52,1.4444444444444444,1.3333333333333333,8,Palmeiras
315.0,36,1,47,0,38,32,0.8888888888888888,1.0555555555555556,14,Chapecoense
266.0,36,3,46,1,47,38,1.0555555555555556,1.3055555555555556,11,Fluminense
276.0,36,0,56,0,42,43,1.1944444444444444,1.1666666666666667,14,São Paulo
283.0,36,1,52,0,33,36,1.0,0.9166666666666666,10,Cruzeiro
293.0,36,1,48,0,43,35,0.9722222222222222,1.1944444444444444,13,Atlético-PR
292.0,36,1,53,1,35,48,1.3333333333333333,0.9722222222222222,13,Sport
267.0,36,3,37,0,51,27,0.75,1.4166666666666667,9,Vasco
284.0,36,0,62,0,31,44,1.2222222222222223,0.8611111111111112,14,Grêmio
314.0,36,0,38,0,59,33,0.9166666666666666,1.6388888888888888,5,Avaí
294.0,36,3,40,1,42,27,0.75,1.1666666666666667,13,Coritiba
290.0,36,1,35,0,47,34,0.9444444444444444,1.3055555555555556,12,Goiás
264.0,36,3,80,1,28,64,1.7777777777777777,0.7777777777777778,17,Corinthians
262.0,36,1,49,1,48,41,1.1388888888888888,1.3333333333333333,10,Flamengo
277.0,36,0,55,0,37,49,1.3611111111111112,1.0277777777777777,13,Santos
282.0,36,1,66,1,41,48,1.3333333333333333,1.1388888888888888,10,Atlético-MG
215.0,36,0,31,1,42,24,0.6666666666666666,1.1666666666666667,11,Joinville
303.0,36,1,51,0,38,33,0.9166666666666666,1.0555555555555556,12,Ponte Preta
285.0,36,3,56,1,37,33,0.9166666666666666,1.0277777777777777,18,Internacional
316.0,36,1,40,1,47,32,0.8888888888888888,1.3055555555555556,7,Figueirense
275.0,37,0,50,1,51,54,1.4594594594594594,1.3783783783783783,8,Palmeiras
315.0,37,0,47,1,44,33,0.8918918918918919,1.1891891891891893,14,Chapecoense
266.0,37,1,47,1,49,39,1.054054054054054,1.3243243243243243,11,Fluminense
276.0,37,3,59,1,44,47,1.2702702702702702,1.1891891891891893,15,São Paulo
283.0,37,3,55,1,35,39,1.054054054054054,0.9459459459459459,11,Cruzeiro
293.0,37,3,51,1,48,39,1.054054054054054,1.2972972972972974,14,Atlético-PR
292.0,37,3,56,1,35,51,1.3783783783783783,0.9459459459459459,15,Sport
267.0,37,3,40,1,51,28,0.7567567567567568,1.3783783783783783,11,Vasco
284.0,37,3,65,1,32,48,1.2972972972972974,0.8648648648648649,15,Grêmio
314.0,37,3,41,1,60,35,0.9459459459459459,1.6216216216216217,6,Avaí
294.0,37,3,43,0,42,29,0.7837837837837838,1.135135135135135,15,Coritiba
290.0,37,3,38,0,49,37,1.0,1.3243243243243243,12,Goiás
264.0,37,0,80,0,31,65,1.7567567567567568,0.8378378378378378,17,Corinthians
262.0,37,0,49,0,53,42,1.135135135135135,1.4324324324324325,10,Flamengo
277.0,37,0,55,0,39,54,1.4594594594594594,1.054054054054054,13,Santos
282.0,37,0,66,0,43,52,1.4054054054054055,1.162162162162162,11,Atlético-MG
215.0,37,0,31,0,47,24,0.6486486486486487,1.2702702702702702,11,Joinville
303.0,37,0,51,0,40,33,0.8918918918918919,1.0810810810810811,12,Ponte Preta
285.0,37,1,57,0,38,36,0.972972972972973,1.027027027027027,19,Internacional
316.0,37,0,40,0,50,35,0.9459459459459459,1.3513513513513513,8,Figueirense
